TrainAccuracy,TrainLoss,ValidationAccuracy,ValidationLoss,EpochTime,Totaltime,TestAccuracy,TestLoss
1.0,0.000730583444237709,0.8637999892234802,0.5569929480552673,1702266277.518518,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0007771702366881073,0.8632000088691711,0.5646695494651794,1702266276.5185182,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.000792212609667331,0.8640000224113464,0.5610647201538086,1702266275.5185184,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0006997000309638679,0.8629999756813049,0.5617366433143616,1702266274.5185187,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0007783190230838954,0.8619999885559082,0.5699911713600159,1702266273.5185194,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0007279699784703553,0.8614000082015991,0.5649195909500122,1702266272.5185194,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.000684688740875572,0.8610000014305115,0.5643622279167175,1702266271.5185196,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0006731151952408254,0.8632000088691711,0.5741146206855774,1702266270.5185204,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0006225903052836657,0.8628000020980835,0.5688700675964355,1702266269.5185204,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0006452496745623648,0.8615999817848206,0.5693454742431641,1702266268.5185206,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0005879462114535272,0.8629999756813049,0.5660607218742371,1702266267.5185208,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0006348255556076765,0.8615999817848206,0.5633564591407776,1702266266.518521,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.000545318762306124,0.8628000020980835,0.5653605461120605,1702266265.5185213,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0006248835707083344,0.8610000014305115,0.5665819048881531,1702266264.5185215,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0006345207802951336,0.8604000210762024,0.5693633556365967,1702266263.5185215,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0006484345067292452,0.8628000020980835,0.5687530040740967,1702266262.5185218,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0005938121466897428,0.8601999878883362,0.567790687084198,1702266261.518522,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0006532440893352032,0.8611999750137329,0.5713088512420654,1702266260.5185223,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0005515494849532843,0.8633999824523926,0.5692480802536011,1702266259.5185223,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0005638660513795912,0.8629999756813049,0.5685267448425293,1702266258.518523,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999111294746399,0.0006261107046157122,0.8650000095367432,0.5700116753578186,1702266257.5185232,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0005220712628215551,0.8628000020980835,0.5702054500579834,1702266256.5185235,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0005668957019224763,0.8629999756813049,0.5725765824317932,1702266255.5185237,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0006458755815401673,0.8633999824523926,0.5731642246246338,1702266254.5185237,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0004909870331175625,0.8640000224113464,0.5725774765014648,1702266253.518524,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0005632244283333421,0.8626000285148621,0.5740705132484436,1702266252.5185242,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0005986409378238022,0.8633999824523926,0.573907732963562,1702266251.5185244,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0005919876857660711,0.8636000156402588,0.5712708234786987,1702266250.5185244,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0004918232443742454,0.8646000027656555,0.5724238753318787,1702266249.5185246,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.00046972965355962515,0.8651999831199646,0.5720610618591309,1702266248.518525,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.0004750360385514796,0.8646000027656555,0.5719262957572937,1702266247.5185251,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999777674674988,0.0005572063964791596,0.8641999959945679,0.5707132816314697,1702266246.5185258,4586.3975076675415,0.8589000105857849,0.6344742774963379
0.9999555349349976,0.0005293044960126281,0.864799976348877,0.571261465549469,1702266245.5185263,4586.3975076675415,0.8589000105857849,0.6344742774963379
1.0,0.00045975795364938676,0.8641999959945679,0.5719004273414612,1702266244.5185266,4586.3975076675415,0.8589000105857849,0.6344742774963379
